intake_id,analysis_team,assigned_to,assigned_specialist,tester_completed_by,status,received_on,specialist_assigned_on,actual_start,delivered_on,actual_end,effort_level,project_flag,total_tat_days,assignment_tat_days,pre_work_tat_days,execution_tat_days,closure_tat_days,primary_employee,employee_id,employee_type,active_status,effort_score,project_score,team_median_tat,team_tat_score,complexity_weight_raw,complexity_weight,month,avg_concurrent_requests,employee_median_tat,relative_tat,effectiveness_score
REQ-10235,Team G,E014,E014,E014,Completed,2025-09-27,2025-09-27 04:48:00.000000,2025-09-27 12:03:25.070024,2025-09-29 09:00:26.837806,2025-10-02 10:30:36.109392000,Medium,0,5.437917932777778,0.2,0.30237349564814814,1.8729371271064816,3.062607310023148,E014,E014,Shared Contractor,Active,2,0,5.228315591921296,0.375,2.375,2.0434782608695654,2025-09,1.7647058823529411,7.758753411741898,1.4839871991909959,2.430033162942906
REQ-10236,Team C,E020,E020,E020,Completed,2024-08-02,2024-08-04 06:47:04.766060,2024-08-05 04:25:12.891131,2024-08-15 12:14:01.605889,2024-08-16 16:12:40.620926000,Medium,0,14.67547014960648,2.2826940516203704,0.9014829290625,10.325563828217593,1.1657293407060185,E020,E020,Shared Contractor,Active,2,0,8.919905509016203,2.25,4.25,4.0,2024-08,1.55,9.131754784027779,1.023750170312616,6.056165048653175
REQ-10237,Team D,E018,E018,E021,Completed,2024-05-03,2024-05-04 22:58:08.622959,2024-05-08 14:01:13.550732,2024-05-15 14:40:16.619333,2024-05-17 20:36:10.909214000,Medium,0,14.85845959738426,1.9570442472106482,3.6271403677430554,7.027118849548611,2.2471561328819445,E018,E018,Dedicated Contractor,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2024-05,1.8,8.140595107465277,1.056195865876615,6.150045066235723
REQ-10238,Team B,E001,E001,E001,Completed,2024-08-20,2024-08-23 08:12:00.530939,2024-08-23 15:24:00.530939,2024-09-06 05:09:46.049601,2024-09-08 20:10:55.789957000,Medium,1,19.840923494872683,3.341672811793982,0.3,13.573443503032408,2.625807180046296,E001,E001,FTE,Active,2,4,13.013392610353009,3.0,9.0,8.956521739130434,2024-08,1.2142857142857142,8.140595107465277,0.6255551762104602,17.385798745043886
REQ-10239,Team D,E021,E021,E021,Completed,2024-11-12,2024-11-12 12:50:51.092296,2024-11-14 18:51:46.080004,2024-11-25 06:30:37.074831,2024-11-26 07:11:26.177249000,High,0,14.299608532974537,0.5353135682407407,2.2506364318055554,10.485312440127315,1.0283460928009258,E021,E021,FTE,Active,3,0,7.707467308356481,1.875,4.875,4.6521739130434785,2024-11,1.3888888888888888,8.552927192233795,1.1096936062201213,5.822645657132084
REQ-10240,Team D,E012,E012,E012,Completed,2025-11-04,2025-11-05 19:36:18.869047,2025-11-08 01:37:13.856755,2025-11-12 04:00:23.907961,2025-11-13 18:20:05.031657000,Medium,0,9.763947125659723,1.8168850584143517,2.2506364318055554,4.099421888958333,1.5970037464814815,E012,E012,Dedicated Contractor,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2025-11,1.6363636363636365,6.084542629635417,0.7894347632248171,7.480210670985197
REQ-10241,Team C,E007,E013,E007,Completed,2024-11-14,2024-11-15 09:53:42.727222,2024-11-17 00:47:51.776307,2024-11-25 14:24:26.041296,2024-11-26 02:18:31.084385000,Low,0,12.09619310630787,1.4123000835879629,1.620938068113426,8.5670632521875,0.49589170241898145,E007,E007,Dedicated Contractor,Active,1,0,8.919905509016203,2.25,3.25,2.9565217391304346,2024-11,1.631578947368421,7.888772195081018,0.8844008702902828,5.4543123927716115
REQ-10242,Team D,E003,E003,E023,Completed,2025-09-24,2025-09-26 08:19:37.438648,2025-09-28 15:26:25.018304,2025-10-12 22:54:17.086618,2025-10-14 22:21:20.052035000,Low,1,20.931482083738427,2.346961095462963,2.2963840237962962,14.311019309189815,1.977117655289352,E003,E003,FTE,Active,1,4,7.707467308356481,1.875,6.875,6.739130434782608,2025-09,1.65,7.23879358712963,0.9391922531129373,11.839498441917176
REQ-10243,Team H,E015,E008,E015,Completed,2025-06-08,2025-06-09 12:53:56.516068,2025-06-11 00:51:11.354927,2025-06-14 03:34:31.919476,2025-06-15 15:33:59.940339500,Low,0,7.648610420596064,1.537459676712963,1.4980884127199074,3.1134324600578704,1.4996298711053242,E015,E015,Dedicated Contractor,Active,1,0,5.812891981689815,1.125,2.125,1.7826086956521738,2025-06,1.9230769230769231,7.765345489652778,1.3358833286620582,2.566162457404365
REQ-10244,Team H,E007,E007,E014,Completed,2024-10-10,2024-10-11 11:21:05.703759,2024-10-13 08:58:45.971729,2024-10-20 20:42:20.801094,2024-10-21 22:25:39.709921000,Medium,0,11.934487383344907,1.4729826823958332,1.901160508912037,7.488597562094908,1.0717466299421297,E007,E007,Dedicated Contractor,Active,2,0,5.812891981689815,1.125,3.125,2.8260869565217392,2024-10,1.631578947368421,7.888772195081018,1.3571165987481058,3.3976328827949205
REQ-10245,Team H,E013,E013,E016,Completed,2024-06-10,2024-06-10 06:32:41.652347,2024-06-10 13:44:41.652347,2024-06-14 18:43:49.516102,2024-06-17 03:25:34.084333000,Medium,0,7.142755605706019,0.27270430957175923,0.3,4.207729904571759,2.3623213915625003,E013,E013,Shared Contractor,Active,2,0,5.812891981689815,1.125,3.125,2.8260869565217392,2024-06,1.6923076923076923,7.271221182193287,1.2508784276565093,3.8234000922154174
REQ-10246,Team E,E023,E023,E021,Completed,2025-02-13,2025-02-14 23:10:39.362379,2025-02-16 09:29:35.304924,2025-02-17 09:29:35.304924,2025-02-20 09:39:07.325967000,Low,0,7.402168124618055,1.9657333608680556,1.4298141498263888,1.0,3.006620613923611,E023,E023,Dedicated Contractor,Inactive,1,0,5.667382061608796,0.75,1.75,1.391304347826087,2025-02,1.5333333333333334,8.214409807175926,1.4494187471179782,1.471854381334069
REQ-10247,Team C,E023,E023,E023,Completed,2024-08-14,2024-08-15 06:19:07.123289,2024-08-18 11:10:47.873329,2024-08-26 16:19:32.880669,2024-08-28 03:39:03.089623000,Medium,0,14.152119092858797,1.2632768899189815,3.202554977314815,8.214409807175926,1.4718774184490742,E023,E023,Dedicated Contractor,Inactive,2,0,8.919905509016203,2.25,4.25,4.0,2024-08,1.5333333333333334,8.214409807175926,0.9209077157681586,6.660095499598811
REQ-10248,Team A,E009,E009,E003,Completed,2024-05-11,2024-05-11 23:44:47.209088,2024-05-12 06:56:47.209088,2024-05-18 16:24:55.439963,2024-05-20 04:24:23.460826500,Low,0,9.183604870677083,0.9894352903703704,0.3,6.394539709201389,1.4996298711053242,E009,E009,FTE,Active,1,0,6.8314159208854175,1.5,2.5,2.1739130434782608,2024-05,1.75,8.168770140862268,1.1957653048013386,3.1815171512431535
REQ-10249,Team G,E004,E004,E013,Completed,2024-07-17,2024-07-17 17:51:28.009713,2024-07-19 22:08:38.209443,2024-07-20 22:08:38.209443,2024-07-23 01:51:10.313404000,Medium,1,6.077202701435185,0.7440741864930556,2.1785902746527777,1.0,2.1545382402893516,E004,E004,Dedicated Contractor,Active,2,4,5.228315591921296,0.375,6.375,6.217391304347826,2024-07,1.4666666666666666,8.764955488929399,1.6764396362134026,5.439408841649078
REQ-10250,Team D,E006,E006,E020,Completed,2025-03-19,2025-03-20 20:54:36.323992,2025-03-21 06:14:53.641647,2025-03-29 09:37:21.058932,2025-03-30 21:36:49.079795500,Medium,1,11.900568053188659,1.8712537499074073,0.3890893247106481,8.140595107465277,1.4996298711053242,E006,E006,FTE,Active,2,4,7.707467308356481,1.875,7.875,7.782608695652174,2025-03,1.6842105263157894,7.964227698483796,1.0333131987272828,12.684974413913006
REQ-10251,Team F,E015,E015,E024,Completed,2025-05-03,2025-05-03 19:50:20.068394,2025-05-07 10:28:42.916774,2025-05-19 10:40:51.691190,2025-05-20 18:18:48.532102000,Low,0,17.763061714143518,0.8266211619675926,3.6099866710648145,12.008434889074074,1.318018992037037,E015,E015,Dedicated Contractor,Active,1,0,10.083046207471064,2.625,3.625,3.347826086956522,2025-05,1.9230769230769231,7.765345489652778,0.7701388379931277,8.359696684143145
REQ-10253,Team B,E018,E017,E015,Completed,2024-05-28,2024-05-30 20:02:12.237225,2024-05-31 03:14:12.237225,2024-06-16 14:22:53.225287,2024-06-18 03:15:26.232882000,High,1,21.13572028798611,2.8348638567708333,0.3,16.46436328775463,1.5364931434606481,E018,E018,Dedicated Contractor,Active,3,4,13.013392610353009,3.0,10.0,10.0,2024-05,1.8,8.140595107465277,0.6255551762104602,28.77444018454437
REQ-10254,Team B,E019,E019,E019,Completed,2024-06-27,2024-06-29 18:57:56.602400,2024-07-01 04:02:37.232889,2024-07-14 00:52:30.166544,2024-07-16 02:38:48.807674000,High,1,19.11028712585648,2.790238453703704,1.3782480380671296,12.867973769155093,2.0738268649305556,E019,E019,FTE,Active,3,4,13.013392610353009,3.0,10.0,10.0,2024-06,1.6,8.140595107465277,0.6255551762104602,25.57728016403944
REQ-10255,Team D,E019,E019,E019,Completed,2024-08-08,2024-08-09 18:51:19.774089,2024-08-11 19:17:00.140802,2024-08-20 13:15:25.396927,2024-08-21 14:20:51.041794000,Low,1,13.597812983726852,1.7856455334375,2.0178283184375,8.748903427372685,1.0454357044791667,E019,E019,FTE,Active,1,4,7.707467308356481,1.875,6.875,6.739130434782608,2024-08,1.6,8.140595107465277,1.056195865876615,10.20891015011017
REQ-10256,Team D,E003,E003,E003,Completed,2024-05-01,2024-05-02 20:57:24.220023,2024-05-04 20:42:30.828098,2024-05-16 10:30:41.411348,2024-05-17 20:54:14.825963000,Medium,0,16.871004930127317,1.8731969910069444,1.9896598156828704,11.575122491319444,1.4330256321180557,E003,E003,FTE,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2024-05,1.65,7.23879358712963,0.9391922531129373,6.339860455994359
REQ-10257,Team F,E020,E020,E015,Completed,2025-11-03,2025-11-04 00:49:59.802648,2025-11-04 08:01:59.802648,2025-11-16 16:27:08.914347,2025-11-18 08:39:47.596358000,Low,0,15.360967550439815,1.0347199380555556,0.3,12.350799903923612,1.675447708460648,E020,E020,Shared Contractor,Active,1,0,10.083046207471064,2.625,3.625,3.347826086956522,2025-11,1.55,9.131754784027779,0.9056543623951239,5.729702909020679
REQ-10258,Team B,E015,E015,E015,Completed,2025-09-13,2025-09-14 17:04:26.771737,2025-09-17 02:16:19.648039,2025-09-27 05:37:31.120465,2025-09-28 19:41:56.131887000,Low,0,15.820788563506945,1.7114209691782407,2.3832508831249997,10.139716116041667,1.5864005951620372,E015,E015,Dedicated Contractor,Active,1,0,13.013392610353009,3.0,4.0,3.739130434782609,2025-09,1.9230769230769231,7.765345489652778,0.5967195275023774,12.050276754980786
REQ-10259,Team D,E020,E020,E020,Completed,2024-10-30,2024-10-31 04:16:16.192800,2024-11-03 04:39:04.130861,2024-11-12 16:25:33.765521,2024-11-15 00:57:56.368489000,Medium,0,16.040235746400462,1.1779651944444445,3.015832616446759,9.490620771527778,2.3558171639814813,E020,E020,Shared Contractor,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2024-10,1.55,9.131754784027779,1.1847931906408578,4.721058751058519
REQ-10260,Team B,E009,E009,E018,Completed,2025-02-14,2025-02-16 22:20:58.279919,2025-02-19 00:54:50.550639,2025-03-05 10:11:50.293010,2025-03-06 04:02:54.429284000,Medium,0,20.16868552412037,2.9312300916550926,2.106854985185185,14.386802573738425,0.7437978735416666,E009,E009,FTE,Active,2,0,13.013392610353009,3.0,5.0,4.782608695652174,2025-02,1.75,8.168770140862268,0.6277202560048388,13.333272484561638
REQ-10261,Team A,E001,E001,E010,Completed,2025-06-01,2025-06-02 16:38:39.446893,2025-06-04 06:11:48.707888,2025-06-12 09:34:16.125173,2025-06-13 21:33:44.146036500,Medium,1,12.898427616163195,1.6935121168171294,1.564690520775463,8.140595107465277,1.4996298711053242,E001,E001,FTE,Active,2,4,6.8314159208854175,1.5,7.5,7.391304347826087,2025-06,1.2142857142857142,8.140595107465277,1.1916409719070622,7.531761236053815
REQ-10262,Team D,E006,E006,E015,Completed,2024-06-27,2024-06-29 00:37:05.795597,2024-07-01 06:00:36.294551,2024-07-06 07:47:01.420280,2024-07-07 19:46:29.441143500,Low,0,10.823951865086807,2.0257615231134256,2.2246585527083336,5.073901918159723,1.4996298711053242,E006,E006,FTE,Active,1,0,7.707467308356481,1.875,2.875,2.5652173913043477,2024-06,1.6842105263157894,7.964227698483796,1.0333131987272828,4.181080952071884
REQ-10263,Team B,E022,E022,E014,Completed,2025-02-03,2025-02-04 03:23:01.816089,2025-02-04 10:35:01.816089,2025-02-21 04:49:28.786522,2025-02-22 11:02:18.567637000,High,0,19.45993712542824,1.1409932417708333,0.3,16.760034380011575,1.2589095036458333,E022,E022,FTE,Active,3,0,13.013392610353009,3.0,6.0,5.826086956521739,2025-02,1.45,8.140595107465277,0.6255551762104602,13.504525912697996
REQ-10264,Team G,E003,E003,E007,Completed,2025-04-02,2025-04-03 23:32:43.820975,2025-04-08 00:08:08.332369,2025-04-13 18:20:22.507831,2025-04-14 22:25:16.464716000,Low,1,12.93421834162037,1.9810627427662038,4.02458925224537,5.758497401180556,1.170068945428241,E003,E003,FTE,Active,1,4,5.228315591921296,0.375,5.375,5.173913043478261,2025-04,1.65,7.23879358712963,1.3845364649209182,6.165931153157994
REQ-10265,Team D,E002,E002,E013,Completed,2024-09-28,2024-09-30 17:35:09.047761,2024-10-01 00:47:09.047761,2024-10-10 11:55:45.816514,2024-10-11 07:15:45.239285000,Low,0,13.30260693616898,2.7327436083449075,0.3,9.464314453159721,0.8055488746643519,E002,E002,Shared Contractor,Active,1,0,7.707467308356481,1.875,2.875,2.5652173913043477,2024-09,1.7333333333333334,8.045015769618056,1.043794990981746,4.259818115636043
REQ-10266,Team B,E023,E023,E002,Completed,2024-07-16,2024-07-17 10:00:44.594817,2024-07-19 10:39:18.341476,2024-08-01 06:01:19.764891,2024-08-01 19:17:19.572707000,High,0,16.80369875818287,1.4171828103819446,2.0267794752199073,12.806960919155093,0.5527755534259259,E023,E023,Dedicated Contractor,Inactive,3,0,13.013392610353009,3.0,6.0,5.826086956521739,2024-07,1.5333333333333334,8.214409807175926,0.6312273865187794,14.152322164918555
REQ-10267,Team C,E009,E009,E012,Completed,2025-10-22,2025-10-24 01:53:44.891066,2025-10-27 11:39:10.251583,2025-11-02 17:41:47.014950,2025-11-03 08:25:23.227084000,Medium,0,12.350963276435184,2.0789917947453707,3.406543524502315,6.251814390821759,0.6136135663657407,E009,E009,FTE,Active,2,0,8.919905509016203,2.25,4.25,4.0,2025-10,1.75,8.168770140862268,0.9157911070476373,7.643664528002319
REQ-10268,Team D,E009,E009,E009,Completed,2025-01-13,2025-01-15 14:26:10.837151,2025-01-19 04:04:26.895966,2025-01-26 18:44:52.355084,2025-01-27 04:09:03.385057000,Medium,0,14.17295584556713,2.601514318877315,3.5682414214699074,7.611405776828704,0.39179432839120365,E009,E009,FTE,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2025-01,1.75,8.168770140862268,1.059851416042419,5.958587492278814
REQ-10269,Team C,E021,E021,E021,Completed,2024-10-05,2024-10-06 06:19:54.724804,2024-10-08 02:15:36.717113,2024-10-14 21:50:49.433693,2024-10-16 08:58:26.894543000,Low,1,11.373922390543981,1.2638278333796296,1.8303471332060184,6.816119404861111,1.4636280190972222,E021,E021,FTE,Active,1,4,8.919905509016203,2.25,7.25,7.130434782608695,2024-10,1.3888888888888888,8.552927192233795,0.9588584972776373,10.328303572038488
REQ-10270,Team B,E016,E016,E016,Completed,2024-08-05,2024-08-05 12:13:22.006290,2024-08-08 07:26:56.210767,2024-08-22 07:30:00.274277,2024-08-23 16:07:53.251166000,Medium,0,18.672144110717593,0.5092824802083333,2.8010903295949072,14.002130364699074,1.3596409362152777,E016,E016,FTE,Active,2,0,13.013392610353009,3.0,5.0,4.782608695652174,2024-08,1.7333333333333334,8.140595107465277,0.6255551762104602,13.251996606730579
REQ-10271,Team B,E017,E017,E017,Completed,2024-11-16,2024-11-16 04:48:00.000000,2024-11-18 04:09:09.483926,2024-12-02 14:27:07.725079,2024-12-04 18:45:52.905725000,Medium,1,18.781862334780094,0.2,1.9730264343287036,14.429146309641203,2.179689590810185,E017,E017,FTE,Active,2,4,13.013392610353009,3.0,9.0,8.956521739130434,2024-11,1.8235294117647058,8.315835871724538,0.6390213621241815,25.558583462880257
REQ-10272,Team F,E022,E022,E003,Completed,2024-10-11,2024-10-12 16:12:49.479284,2024-10-14 01:53:39.929543,2024-10-23 09:58:55.528415,2024-10-26 11:13:47.526034000,Medium,0,15.467911180949075,1.6755726768981483,1.4033616928125001,9.336986098055556,3.05199071318287,E022,E022,FTE,Active,2,0,10.083046207471064,2.625,4.625,4.391304347826087,2024-10,1.45,8.140595107465277,0.8073547358568562,7.886733082193454
REQ-10273,Team H,E011,E011,E016,Completed,2025-03-17,2025-03-18 04:27:49.656349,2025-03-21 16:44:08.087428,2025-03-27 19:47:05.759723,2025-03-29 07:46:33.780586500,Medium,1,12.324002090121526,1.1859913929282406,3.511324433784722,6.127056392303241,1.4996298711053242,E011,E011,FTE,Active,2,4,5.812891981689815,1.125,7.125,7.0,2025-03,1.875,7.933169563703704,1.3647543406436258,9.617115409803478
REQ-10274,Team D,E020,E020,E008,Completed,2025-09-09,2025-09-10 18:53:52.968525,2025-09-13 23:58:48.757573,2025-09-24 08:23:28.412130,2025-09-26 04:53:22.596090000,Medium,0,17.203733751041664,1.7874186171875,3.211756817685185,10.350458964780094,1.8540993513888888,E020,E020,Shared Contractor,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2025-09,1.55,9.131754784027779,1.1847931906408578,4.721058751058519
REQ-10275,Team C,E016,E016,E016,Completed,2025-02-24,2025-02-26 06:10:58.549763,2025-02-27 22:09:43.734691,2025-03-09 05:18:41.662600,2025-03-10 04:19:48.888579000,Medium,0,14.180426951145833,2.257622103738426,1.6658007514814814,9.297892684131943,0.9591114117939814,E016,E016,FTE,Active,2,0,8.919905509016203,2.25,4.25,4.0,2025-02,1.7333333333333334,8.140595107465277,0.9126324375562944,7.597070899537976
REQ-10276,Team F,E006,E006,E022,Completed,2025-09-09,2025-09-10 01:38:27.017758,2025-09-14 21:57:34.723034,2025-09-26 01:30:35.442564,2025-09-28 04:16:17.640967000,Low,0,19.177981955636575,1.068368261087963,4.846616959212963,11.147924994560185,2.1150717407754627,E006,E006,FTE,Active,1,0,10.083046207471064,2.625,3.625,3.347826086956522,2025-09,1.6842105263157894,7.964227698483796,0.7898632550729241,7.138506443632707
REQ-10277,Team G,E018,E018,E010,Completed,2025-06-07,2025-06-08 21:02:51.343418,2025-06-11 06:00:59.180321,2025-06-12 06:00:59.180321,2025-06-14 01:18:13.697376000,Medium,0,7.054325201111111,1.876983141412037,2.3737018160069443,1.0,1.8036402436921297,E018,E018,Dedicated Contractor,Active,2,0,5.228315591921296,0.375,2.375,2.0434782608695654,2025-06,1.8,8.140595107465277,1.557020605267973,2.3623713502058417
REQ-10278,Team C,E014,E014,E019,Completed,2025-09-08,2025-09-10 13:16:59.069423,2025-09-13 14:49:20.474782,2025-09-22 21:08:04.035253,2025-09-25 01:40:40.223158000,Low,1,17.06990999025463,2.553461451655093,3.0641366360995375,9.263004172118055,2.1893077303819446,E014,E014,Shared Contractor,Active,1,4,8.919905509016203,2.25,7.25,7.130434782608695,2025-09,1.7647058823529411,7.758753411741898,0.8698246190948303,14.466272773122943
REQ-10279,Team A,E008,E008,E023,Completed,2024-08-30,2024-08-31 05:34:02.688964,2024-09-01 06:24:00.336963,2024-09-03 16:17:13.252286,2024-09-03 21:05:13.252286000,Medium,1,4.878625605162037,1.231975566712963,1.0346949999884258,2.4119550384606483,0.2,E008,E008,FTE,Active,2,4,6.8314159208854175,1.5,7.5,7.391304347826087,2024-08,1.9285714285714286,9.410966931585648,1.3776012236078132,10.347448986551786
REQ-10280,Team A,E020,E020,E020,Completed,2024-11-01,2024-11-04 06:36:13.940416,2024-11-05 08:54:23.106575,2024-11-14 09:09:41.967715,2024-11-15 22:32:22.256046000,Low,0,14.939146482013888,3.2751613474074075,1.095939423136574,9.010634966898149,1.557410744571759,E020,E020,Shared Contractor,Active,1,0,6.8314159208854175,1.5,2.5,2.1739130434782608,2024-11,1.55,9.131754784027779,1.3367294408337262,2.5207533510219435
REQ-10281,Team B,E023,E023,E023,Completed,2025-07-05,2025-07-07 01:55:57.994224,2025-07-10 16:52:24.666602,2025-07-21 12:14:58.451123,2025-07-23 19:21:27.450821000,Medium,0,18.806567717835648,2.0805323405555556,3.622530930300926,10.807335468993056,2.296168977986111,E023,E023,Dedicated Contractor,Inactive,2,0,13.013392610353009,3.0,5.0,4.782608695652174,2025-07,1.5333333333333334,8.214409807175926,0.6312273865187794,11.617577896574934
REQ-10283,Team E,E009,E009,E011,Completed,2024-10-19,2024-10-21 03:05:39.802035,2024-10-24 12:07:44.803708,2024-10-30 06:09:01.348107,2024-11-01 09:41:07.450744000,Low,0,13.403558457685186,2.128932893923611,3.376446778622685,5.750885930543982,2.1472928545949075,E009,E009,FTE,Active,1,0,5.667382061608796,0.75,1.75,1.391304347826087,2024-10,1.75,8.168770140862268,1.4413657050224358,1.6892191899749365
REQ-10284,Team E,E005,E005,E009,Completed,2025-12-17,2025-12-17 04:48:00.000000,2025-12-18 22:39:20.210046,2025-12-27 02:01:47.627331,2025-12-28 19:09:20.432556000,Low,1,11.798153154583332,0.2,1.7439839125694443,8.140595107465277,1.713574134548611,E005,E005,Shared Contractor,Active,1,4,5.667382061608796,0.75,5.75,5.565217391304348,2025-12,1.5833333333333333,7.106494622222222,1.2539289825477031,7.027187604353289
